text,label
They wander through the streets wearing many kinds of clothes.,No_Error
It can certainly help us to improve to other stage.,Grammar
That was an'tery beautiful dream in my mind at the time.,No_Error
"However wen'tiew it, gas has become an'tery expensive item that will become even more expensive.",No_Error
"First, disking can be an alternative to prescribed burning.",Grammar
"The most important thing, that you can do, is don=t tell him like a baby.",Grammar
Few of the ingredients in this dish are spicy.,Grammar
She wrote reccons in her notebook.,Spelling
The manager carefully analyzed and examined the report.,Word_Usage
She is speak at the conference tomorrow.,Grammar
I'm tired... need to finish this work.,Punctuation
19. The dog chased it's tail in the park.,Spelling
It's more colder in Canada than it is in California.,Sentence_Structure
She wrote pock's in her notebook.,Spelling
We have a lot of paper have to write.,Grammar
The boy was scolded by the teacher for not doing his homework with tears in his eyes.,Preposition_Article
The series of events leading up to the incident was complicated.,Grammar
"If you will finish your homework, you can watch TV.",Grammar
And in the place where there is no train we can not help using cars.,Grammar
I give some of my time to help other people because I think it'sn'tery important.,No_Error
"For these reasons, I disagree that young people have more fun than old people.",No_Error
The council members gathered to discuss about their community.,Preposition_Article
She wrote accruell in her notebook.,Spelling
Our group decided to open Waseda Cafe.,No_Error
"If the weather is bad, we would have canceled the picnic.",Grammar
They're going on the beach this weekend.,Preposition_Article
The weather rpt calls for rain tmrw.,Punctuation
She wrote subjects in her notebook.,Spelling
Our countries have been criticizing only one way of teaching.,No_Error
The girl draw a picture.,Word_Usage
It's not incorrect to say that the world is losing some great support system to which the young people can greatly contribute.,No_Error
She wrote aratie in her notebook.,Spelling
This is rheumaticism example.,Spelling
"The concert was lit, and the crowd went wild.",Word_Usage
"Maybe when the economy is bad, such people can find new jobs quickly, but it may not be the best job they can do.",Grammar
This is a true fact that cannot be disputed.,Word_Usage
She is studying a history of art.,Preposition_Article
"In modern life it is all about the money and what you earn, but that is not the only kind of success.",No_Error
That means if I have an broad knowledge in politics then I m aware that'where to speak what'.,Grammar
Kindly refrain from makin' noise during the presentation.,Word_Usage
He typed convenecily in the message.,Spelling
The word corsing is wrong.,Spelling
The computer is displaying an error message on a screen.,Preposition_Article
She wants to learn how to play the violin this year.,Sentence_Structure
He was more colder than his brother.,Grammar
"The doctor said, ""You gotta take this medicine twice a day.""",Word_Usage
"These things can make us more successful in life! even though we're that successful, we must continue our work, and we should take our chances to the greater heights.",No_Error
The movie is about a detective solving a mystery based on a true story.,Preposition_Article
It is therefore important for the respective governments and international bodies to try and reduce the negative consequences of this trend.,No_Error
Their life is repeteation of studying and learning.,Grammar
That is not what merit-based payment is really about.,Grammar
She wrote merchent in her notebook.,Spelling
"Trust me, God will provide for young people.",No_Error
This is the most farthest I've ever traveled.,Grammar
He typed vesing in the message.,Spelling
Some guides are not sure about the information.,No_Error
"As a result, young people feels a less sense of competition for a place in universities.",Grammar
The squirrel is collecting a nuts for a winter.,Preposition_Article
Do I want to risk my 2 years savings for a trip to Spain or do I want to use my kids college fund to start up my business?,Grammar
He doesn't wants to eat.,Word_Usage
It is also possible that travelers can change the plan and the destinations.,No_Error
"The recipe is simple, and it is delicious.",Preposition_Article
We still have to burn down forest to make land for farming and the result is bird will lose more of their habitat.,Grammar
The word undoubtlly is wrong.,Spelling
Any one has fears and feels scary to take a new challenge.,Grammar
Young people nowdays don't give enough time to helping their communities.,Grammar
"The dog wagged it's tail, and barked.",Punctuation
"In my opinion, i agee with the statement, most advertisement make products seem much better than they really are.",Grammar
The company I work for it has a great benefits package.,Sentence_Structure
